ts,host,git,np,dist,cipher,run,time,rc,logfile
results/.last_run_np_2_dynamic_late_r5.log,,,,,,,,
2025-10-07T19:16:21Z,Desktop-EZ,1d2ca7a,4,block,early,1,2.459530,0
results/.last_run_np_4_block_early_r1.log,,,,,,,,
2025-10-07T19:16:24Z,Desktop-EZ,1d2ca7a,4,block,early,2,2.278416,0
results/.last_run_np_4_block_early_r2.log,,,,,,,,
2025-10-07T19:16:27Z,Desktop-EZ,1d2ca7a,4,block,early,3,2.326419,0
results/.last_run_np_4_block_early_r3.log,,,,,,,,
2025-10-07T19:16:29Z,Desktop-EZ,1d2ca7a,4,block,early,4,2.439078,0
results/.last_run_np_4_block_early_r4.log,,,,,,,,
2025-10-07T19:16:32Z,Desktop-EZ,1d2ca7a,4,block,early,5,2.420602,0
results/.last_run_np_4_block_early_r5.log,,,,,,,,
2025-10-07T19:16:35Z,Desktop-EZ,1d2ca7a,4,block,middle,1,NA,0
results/.last_run_np_4_block_middle_r1.log,,,,,,,,
2025-10-07T19:16:35Z,Desktop-EZ,1d2ca7a,4,block,middle,2,NA,0
results/.last_run_np_4_block_middle_r2.log,,,,,,,,
2025-10-07T19:16:36Z,Desktop-EZ,1d2ca7a,4,block,middle,3,0.000208,0
results/.last_run_np_4_block_middle_r3.log,,,,,,,,
2025-10-07T19:16:36Z,Desktop-EZ,1d2ca7a,4,block,middle,4,0.000129,0
results/.last_run_np_4_block_middle_r4.log,,,,,,,,
2025-10-07T19:16:36Z,Desktop-EZ,1d2ca7a,4,block,middle,5,NA,0
results/.last_run_np_4_block_middle_r5.log,,,,,,,,
2025-10-07T19:16:37Z,Desktop-EZ,1d2ca7a,4,block,late,1,54.297764,0
results/.last_run_np_4_block_late_r1.log,,,,,,,,
2025-10-07T19:17:30Z,Desktop-EZ,1d2ca7a,4,block,late,2,52.892990,0
results/.last_run_np_4_block_late_r2.log,,,,,,,,
2025-10-07T19:18:22Z,Desktop-EZ,1d2ca7a,4,block,late,3,52.893745,0
results/.last_run_np_4_block_late_r3.log,,,,,,,,
2025-10-07T19:19:15Z,Desktop-EZ,1d2ca7a,4,block,late,4,52.720471,0
results/.last_run_np_4_block_late_r4.log,,,,,,,,
2025-10-07T19:20:07Z,Desktop-EZ,1d2ca7a,4,block,late,5,53.167035,0
results/.last_run_np_4_block_late_r5.log,,,,,,,,
2025-10-07T19:20:59Z,Desktop-EZ,1d2ca7a,4,interleaved,early,1,0.626271,0
results/.last_run_np_4_interleaved_early_r1.log,,,,,,,,
2025-10-07T19:21:00Z,Desktop-EZ,1d2ca7a,4,interleaved,early,2,0.608657,0
results/.last_run_np_4_interleaved_early_r2.log,,,,,,,,
2025-10-07T19:21:01Z,Desktop-EZ,1d2ca7a,4,interleaved,early,3,0.660511,0
results/.last_run_np_4_interleaved_early_r3.log,,,,,,,,
2025-10-07T19:21:02Z,Desktop-EZ,1d2ca7a,4,interleaved,early,4,0.631298,0
results/.last_run_np_4_interleaved_early_r4.log,,,,,,,,
2025-10-07T19:21:03Z,Desktop-EZ,1d2ca7a,4,interleaved,early,5,0.659939,0
results/.last_run_np_4_interleaved_early_r5.log,,,,,,,,
2025-10-07T19:21:04Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,1,27.082824,0
results/.last_run_np_4_interleaved_middle_r1.log,,,,,,,,
2025-10-07T19:21:31Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,2,27.302207,0
results/.last_run_np_4_interleaved_middle_r2.log,,,,,,,,
2025-10-07T19:21:58Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,3,27.619373,0
results/.last_run_np_4_interleaved_middle_r3.log,,,,,,,,
2025-10-07T19:22:26Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,4,27.822396,0
results/.last_run_np_4_interleaved_middle_r4.log,,,,,,,,
2025-10-07T19:22:53Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,5,27.376998,0
results/.last_run_np_4_interleaved_middle_r5.log,,,,,,,,
2025-10-07T19:23:20Z,Desktop-EZ,1d2ca7a,4,interleaved,late,1,54.385339,0
results/.last_run_np_4_interleaved_late_r1.log,,,,,,,,
2025-10-07T19:24:14Z,Desktop-EZ,1d2ca7a,4,interleaved,late,2,54.635690,0
results/.last_run_np_4_interleaved_late_r2.log,,,,,,,,
2025-10-07T19:25:07Z,Desktop-EZ,1d2ca7a,4,interleaved,late,3,54.623983,0
results/.last_run_np_4_interleaved_late_r3.log,,,,,,,,
2025-10-07T19:26:02Z,Desktop-EZ,1d2ca7a,4,interleaved,late,4,70.429932,0
results/.last_run_np_4_interleaved_late_r4.log,,,,,,,,
2025-10-07T19:27:11Z,Desktop-EZ,1d2ca7a,4,interleaved,late,5,54.276188,0
results/.last_run_np_4_interleaved_late_r5.log,,,,,,,,
2025-10-07T19:28:05Z,Desktop-EZ,1d2ca7a,4,dynamic,early,1,0.733117,0
results/.last_run_np_4_dynamic_early_r1.log,,,,,,,,
2025-10-07T19:28:06Z,Desktop-EZ,1d2ca7a,4,dynamic,early,2,0.798305,0
results/.last_run_np_4_dynamic_early_r2.log,,,,,,,,
2025-10-07T19:28:07Z,Desktop-EZ,1d2ca7a,4,dynamic,early,3,0.729950,0
results/.last_run_np_4_dynamic_early_r3.log,,,,,,,,
2025-10-07T19:28:08Z,Desktop-EZ,1d2ca7a,4,dynamic,early,4,0.754216,0
results/.last_run_np_4_dynamic_early_r4.log,,,,,,,,
2025-10-07T19:28:09Z,Desktop-EZ,1d2ca7a,4,dynamic,early,5,0.751323,0
results/.last_run_np_4_dynamic_early_r5.log,,,,,,,,
2025-10-07T19:28:10Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,1,33.356553,0
results/.last_run_np_4_dynamic_middle_r1.log,,,,,,,,
2025-10-07T19:28:43Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,2,33.582830,0
results/.last_run_np_4_dynamic_middle_r2.log,,,,,,,,
2025-10-07T19:29:17Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,3,33.509176,0
results/.last_run_np_4_dynamic_middle_r3.log,,,,,,,,
2025-10-07T19:29:49Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,4,33.251604,0
results/.last_run_np_4_dynamic_middle_r4.log,,,,,,,,
2025-10-07T19:30:22Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,5,33.515963,0
results/.last_run_np_4_dynamic_middle_r5.log,,,,,,,,
2025-10-07T19:30:55Z,Desktop-EZ,1d2ca7a,4,dynamic,late,1,66.595812,0
results/.last_run_np_4_dynamic_late_r1.log,,,,,,,,
2025-10-07T19:32:01Z,Desktop-EZ,1d2ca7a,4,dynamic,late,2,67.042866,0
results/.last_run_np_4_dynamic_late_r2.log,,,,,,,,
2025-10-07T19:33:07Z,Desktop-EZ,1d2ca7a,4,dynamic,late,3,66.451397,0
results/.last_run_np_4_dynamic_late_r3.log,,,,,,,,
2025-10-07T19:34:13Z,Desktop-EZ,1d2ca7a,4,dynamic,late,4,66.932486,0
results/.last_run_np_4_dynamic_late_r4.log,,,,,,,,
2025-10-07T19:35:19Z,Desktop-EZ,1d2ca7a,4,dynamic,late,5,66.693981,0
results/.last_run_np_4_dynamic_late_r5.log,,,,,,,,
2025-10-07T19:36:25Z,Desktop-EZ,1d2ca7a,8,block,early,1,3.077051,0
results/.last_run_np_8_block_early_r1.log,,,,,,,,
2025-10-07T19:36:28Z,Desktop-EZ,1d2ca7a,8,block,early,2,3.146930,0
results/.last_run_np_8_block_early_r2.log,,,,,,,,
2025-10-07T19:36:31Z,Desktop-EZ,1d2ca7a,8,block,early,3,3.174393,0
results/.last_run_np_8_block_early_r3.log,,,,,,,,
2025-10-07T19:36:35Z,Desktop-EZ,1d2ca7a,8,block,early,4,3.114217,0
results/.last_run_np_8_block_early_r4.log,,,,,,,,
2025-10-07T19:36:39Z,Desktop-EZ,1d2ca7a,8,block,early,5,3.495329,0
results/.last_run_np_8_block_early_r5.log,,,,,,,,
2025-10-07T19:36:42Z,Desktop-EZ,1d2ca7a,8,block,middle,1,NA,0
results/.last_run_np_8_block_middle_r1.log,,,,,,,,
2025-10-07T19:36:42Z,Desktop-EZ,1d2ca7a,8,block,middle,2,0.000232,0
results/.last_run_np_8_block_middle_r2.log,,,,,,,,
2025-10-07T19:36:43Z,Desktop-EZ,1d2ca7a,8,block,middle,3,0.000274,0
results/.last_run_np_8_block_middle_r3.log,,,,,,,,
2025-10-07T19:36:43Z,Desktop-EZ,1d2ca7a,8,block,middle,4,0.000192,0
results/.last_run_np_8_block_middle_r4.log,,,,,,,,
2025-10-07T19:36:43Z,Desktop-EZ,1d2ca7a,8,block,middle,5,NA,0
results/.last_run_np_8_block_middle_r5.log,,,,,,,,
2025-10-07T19:36:44Z,Desktop-EZ,1d2ca7a,8,block,late,1,33.401655,0
results/.last_run_np_8_block_late_r1.log,,,,,,,,
2025-10-07T19:37:17Z,Desktop-EZ,1d2ca7a,8,block,late,2,33.406182,0
results/.last_run_np_8_block_late_r2.log,,,,,,,,
2025-10-07T19:37:50Z,Desktop-EZ,1d2ca7a,8,block,late,3,33.015048,0
results/.last_run_np_8_block_late_r3.log,,,,,,,,
2025-10-07T19:38:23Z,Desktop-EZ,1d2ca7a,8,block,late,4,33.464254,0
results/.last_run_np_8_block_late_r4.log,,,,,,,,
2025-10-07T19:38:56Z,Desktop-EZ,1d2ca7a,8,block,late,5,33.324857,0
results/.last_run_np_8_block_late_r5.log,,,,,,,,
2025-10-07T19:39:29Z,Desktop-EZ,1d2ca7a,8,interleaved,early,1,0.557483,0
results/.last_run_np_8_interleaved_early_r1.log,,,,,,,,
2025-10-07T19:39:30Z,Desktop-EZ,1d2ca7a,8,interleaved,early,2,0.541752,0
results/.last_run_np_8_interleaved_early_r2.log,,,,,,,,
2025-10-07T19:39:31Z,Desktop-EZ,1d2ca7a,8,interleaved,early,3,0.554598,0
results/.last_run_np_8_interleaved_early_r3.log,,,,,,,,
2025-10-07T19:39:32Z,Desktop-EZ,1d2ca7a,8,interleaved,early,4,0.545933,0
results/.last_run_np_8_interleaved_early_r4.log,,,,,,,,
2025-10-07T19:39:33Z,Desktop-EZ,1d2ca7a,8,interleaved,early,5,0.570886,0
results/.last_run_np_8_interleaved_early_r5.log,,,,,,,,
2025-10-07T19:39:34Z,Desktop-EZ,1d2ca7a,8,interleaved,middle,1,18.160541,0
results/.last_run_np_8_interleaved_middle_r1.log,,,,,,,,
2025-10-07T19:39:51Z,Desktop-EZ,1d2ca7a,8,interleaved,middle,2,17.937519,0
results/.last_run_np_8_interleaved_middle_r2.log,,,,,,,,
2025-10-07T19:40:10Z,Desktop-EZ,1d2ca7a,8,interleaved,middle,3,17.865464,0
results/.last_run_np_8_interleaved_middle_r3.log,,,,,,,,
2025-10-07T19:40:27Z,Desktop-EZ,1d2ca7a,8,interleaved,middle,4,17.515266,0
results/.last_run_np_8_interleaved_middle_r4.log,,,,,,,,
2025-10-07T19:40:45Z,Desktop-EZ,1d2ca7a,8,interleaved,middle,5,17.284050,0
results/.last_run_np_8_interleaved_middle_r5.log,,,,,,,,
2025-10-07T19:41:02Z,Desktop-EZ,1d2ca7a,8,interleaved,late,1,34.844961,0
results/.last_run_np_8_interleaved_late_r1.log,,,,,,,,
2025-10-07T19:41:37Z,Desktop-EZ,1d2ca7a,8,interleaved,late,2,34.736743,0
results/.last_run_np_8_interleaved_late_r2.log,,,,,,,,
2025-10-07T19:42:11Z,Desktop-EZ,1d2ca7a,8,interleaved,late,3,34.984581,0
results/.last_run_np_8_interleaved_late_r3.log,,,,,,,,
2025-10-07T19:42:46Z,Desktop-EZ,1d2ca7a,8,interleaved,late,4,35.152632,0
results/.last_run_np_8_interleaved_late_r4.log,,,,,,,,
2025-10-07T19:43:21Z,Desktop-EZ,1d2ca7a,8,interleaved,late,5,34.715053,0
results/.last_run_np_8_interleaved_late_r5.log,,,,,,,,
2025-10-07T19:43:55Z,Desktop-EZ,1d2ca7a,8,dynamic,early,1,0.968202,0
results/.last_run_np_8_dynamic_early_r1.log,,,,,,,,
2025-10-07T19:43:57Z,Desktop-EZ,1d2ca7a,8,dynamic,early,2,0.947740,0
results/.last_run_np_8_dynamic_early_r2.log,,,,,,,,
2025-10-07T19:43:58Z,Desktop-EZ,1d2ca7a,8,dynamic,early,3,1.009365,0
results/.last_run_np_8_dynamic_early_r3.log,,,,,,,,
2025-10-07T19:43:59Z,Desktop-EZ,1d2ca7a,8,dynamic,early,4,1.011607,0
results/.last_run_np_8_dynamic_early_r4.log,,,,,,,,
2025-10-07T19:44:01Z,Desktop-EZ,1d2ca7a,8,dynamic,early,5,0.987976,0
results/.last_run_np_8_dynamic_early_r5.log,,,,,,,,
2025-10-07T19:44:02Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,1,19.117855,0
results/.last_run_np_8_dynamic_middle_r1.log,,,,,,,,
2025-10-07T19:44:21Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,2,18.533714,0
results/.last_run_np_8_dynamic_middle_r2.log,,,,,,,,
2025-10-07T19:44:39Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,3,18.349417,0
results/.last_run_np_8_dynamic_middle_r3.log,,,,,,,,
2025-10-07T19:44:58Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,4,18.746655,0
results/.last_run_np_8_dynamic_middle_r4.log,,,,,,,,
2025-10-07T19:45:16Z,Desktop-EZ,1d2ca7a,8,dynamic,middle,5,18.878456,0
results/.last_run_np_8_dynamic_middle_r5.log,,,,,,,,
2025-10-07T19:45:35Z,Desktop-EZ,1d2ca7a,8,dynamic,late,1,36.386269,0
results/.last_run_np_8_dynamic_late_r1.log,,,,,,,,
2025-10-07T19:46:11Z,Desktop-EZ,1d2ca7a,8,dynamic,late,2,36.867254,0
results/.last_run_np_8_dynamic_late_r2.log,,,,,,,,
2025-10-07T19:46:47Z,Desktop-EZ,1d2ca7a,8,dynamic,late,3,36.115758,0
results/.last_run_np_8_dynamic_late_r3.log,,,,,,,,
2025-10-07T19:47:23Z,Desktop-EZ,1d2ca7a,8,dynamic,late,4,35.821484,0
results/.last_run_np_8_dynamic_late_r4.log,,,,,,,,
2025-10-07T19:47:59Z,Desktop-EZ,1d2ca7a,8,dynamic,late,5,36.447078,0
results/.last_run_np_8_dynamic_late_r5.log,,,,,,,,
